URL,Label
natetamiam.com/,good
abebooks.com/book-search/title/veterans-of-foreign-wars-edition-pictorial-history-of-the-second-world-war/,good
en.goldenmap.com/Alva_Bradley,good
lonelyplanet.com/japan/tokyo,good
pipl.com/directory/name/Devlin/Muriel,good
allendesign.com.au/wp-admin/css/colors/sunrise/newphase/zonalzone/homezone/Outlook.php,bad
millionjam.eu/megastock/gate.php,bad
familiasemlimites.com.br/wp-admin/traders/Hotmail-New/Hotmail-New/Verification%20Set-up.html,bad
rochestercitynewspaper.com/events/54764,good
en.wikipedia.org/wiki/John_D._Faris,good
fanpop.com/spots/nebraska-cornhuskers/images/9301031/title/nebraska-n-wallpaper,good
ehsasfoundationinternational.org/doc005/,bad
61.147.107.109:8089/shift.exe,bad
pregnancysquare.com/wk97j,bad
howdoeslifework.com/iha/661ace530eb7898b4206d616679fee01/login.php?access=d41d8cd98f00b204e9800998ecf8427e,bad
amazon.com/Cavemans-Valentine-George-Dawes-Green/dp/0446671517,good
facebook.com/pages/Ardene/72154595089,good
exikotz.addr.com/PLO5XIde/webscr_prim.php?ZXhpa290ei5hZGRyLmNvbQ==uhsdsusu5485757kUJHNN546221oPLKj988777AOP784MTM1MjM5Njg1OQ==,bad
redivideos.com//dl/remax/remax/index.htm,bad
exportwroclaw.cba.pl/565489s,bad
evri.com/person/vicki-frederick-0x1f729,good
jigsaw.com/20110417_20110423_a_2/recently_added_contacts.xhtml,good
anglo-continental.com/,good
www.google.com/apps/intl/en/business/,good
flaglerpower.com/dft1ryn7,bad
psk12.com/rating/USindivphp/SchID_63736.html,good
crunchbase.com/company/shanda-interactive-entertainment,good
www.stagecast.com/cgi-bin/templator.cgi?PAGE=Corporate/presentations/LARRYBIO,good
library.cshl.edu/symposia/1953/participants.html,good
turkey-swamp.njrrc.org/,good
insidemovies.ew.com/2010/03/29/godzilla-to-be-remade-courtesy-of-legendary-pictures/,good
linkedin.com/pub/susana-santiago/2a/b9/999,good
melissagenealogy.stormpages.com/Clark.html,good
genforum.genealogy.com/stowers/all.html,good
transworldnews.com/977880/c1/ellerbe-becket-inc-company-capsule-new-company-profile,good
facebook.com/pages/Manu-Militari/108774512480443,good
cbc.ca/sports/indepth/expos/top10.html,good
freebase.com/view/en/united_states_district_court_for_the_western_district_of_pennsylvania,good
tam.multipluslatam.click/,bad
www.zjgfw.org/images/?us.battle.n...,bad
id0498372885938paypal.com.au.account.verification-re5983202k.com.au.mubashar786.com/.vbv/a12d932ad5cd8d2ccf2e78239dc89b26/408359ba50e4f5373fd3963f0c962548/,bad
taosnewmexico.com/dreamcatcher,good
dellscorner.com/~dolphin/paypal/,bad
uk.paypal.service-secured.co.uk/kachkol/cycgi-bin/webscrcmd=_home-customer&nav=1/webscr/update.php?cmd=_login-done&login_access=1193476743,bad
youtube.com/watch?v=dObd3MBOfwo,good
www.bjcurio.com/js/index.htm?app=com-d3&amp;us.battle.net/login/en/?ref=nhyueosus.battle.net/d3/en/index,bad
filmjunk.com/2011/10/28/paranorman-trailer/,good
docmitto.computantest.com/old-copy/data/5ed1337c2ed59d89d9aa9dd376fc3b18/,bad
criterion.com/films/27621-chains,good
trulia.com/MI/Reed_City/,good
thesciencenetwork.org/programs/neuroscience-2010/judy-illes,good
geektyrant.com/news/2011/5/15/exclusive-interview-meaghan-rath-from-syfys-being-human.html,good
public-records-nationwide.com/doherty/2.htm,good
twitter.com/QAxADgAOAA,bad
www.onlamp.com/bsd/,good
paypalng.my3gb.com/index.html,bad
youtube.com/watch?v=ZLC5SzczC44,good
classiccarsforsale.co.uk/classic-car-page.php/carno/138219,good
naplesnews.com/photos/galleries/2011/sep/20/animal-rights-advocates-criticize-animal-services/,good
mgotto.homepage.t-online.de/HJghjb54,bad
l.ocalhost.host/3,bad
oce.catholic.com/index.php?title=Archdiocese_of_Quebec,good
tower.com/real-thing-words-sounds-vol-3-jill-scott-cd/wapi/111377572,good
sandia.gov/energy-water/attendTech.htm,good
paquetesturisticos.club/administrator/templates/hathor/language/DHL.php,bad
rap-up.com/2009/10/09/album-cover-lady-gaga-the-fame-monster/,good
urbanpro.cl/achivement/doc/Googledoc/index.html,bad
clubs.haagen-dazs.com/philippines.aspx,good
twitter.com/Krispinwah,good
vancouversun.com/entertainment/Dance+tour+force+Louise+Lecavalier+returns+Vancouver/5646123/story.html,good
mylife.com/c-1666312923,good
youtube.com/watch?v=NO48o3qTP-g,good
campusexplorer.com/colleges/E1B6CDD6/Ohio/Lima/James-A-Rhodes-State-College/,good
youtube.com/watch?v=y35CZf_4JrE,good
us.battle.net.rrus.asia/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,bad
drewaltizer.com/album.php?album_id=10544&searchkey=&page=2,good
au.linkedin.com/pub/michelle-meldrum/15/4b5/199,good
bmakmcedbckadkal.website /,bad
viewmag.com/13652-Accidental+and+Young+MPs.htm,good
selectprogfile.info/data/feeder,bad
tcm.com/tcmdb/person/208189%7C89766/Joseph-Wiseman/,good
texavery.com/,good
blockbuster.com/browse/catalog/personDetails/56020,good
lyrics007.com/P.%20Diddy%20(Puff%20Daddy)%20Lyrics/Can't%20Nobody%20Hold%20Me%20Down%20Lyrics.html,good
royalartilleryunitsnetherlands1944-1945.com/110-field-regiment.html,good
en.wikipedia.org/wiki/John_L._Throckmorton,good
goaholidayhomes.com/directory/info/12/travco-holidays-pvt-ltd-/,good
city-data.com/city/South-Carolina3.html,good
liquida.com/hans-selye/,good
us.battle.net.en.zz-rs.com/login/en/login.html?amp;amp;eor=0&amp;ref=www.battle.net/account/&app=bam&app=wam,bad
wiener-blues.at/pbb/pagina-inicial/1BFP.php,bad
flames.nhl.com/,good
sportsecyclopedia.com/nhl/tml/leafs.html,good
redfin.com/CA/Dana-Point/24451-Lantern-Hill-Dr-92629/unit-F/home/5525035,good
www.munich-airport.de/en/,good
change.org/petitions/mayor-ban-horse-drawn-carriages-in-montreal,good
4printing.net/,good
publicrecords.com/people-search-records/ronald-teague,good
www.berenddeboer.net/tex/,good
dzzle.com/videos/vern,good
trueknowledge.com/q/who_won_the_nasa_distinguished_service_medal,good
amazon.co.uk/9th-Company-Single-Disc-DVD/dp/B000XJF09O,good
prima-browsergames.com/wp-content/uploads/2012/Trulia/index.htm,bad
everything.explained.at/contents/list_RAY.htm,good
emusic.com/artist/Janina-Fialkowska-MP3-Download/11641919.html,good
sheepdrove.com/143.htm,good
down.upgamecdn.com/testapk/cong0915_131.apk,bad
seafoodrestaurantshuntingtonbeach.com/,good
youtube.com/watch?v=8G7o1FYl0NA,good
kitchen-doors.com/pos/postal/979dac508cbcd3cbe86ed61ed772a1b544e4289f/manage.compte/index.php,bad
h-miyoshi.ed.jp/67j5hg,bad
popmatters.com/pm/review/deliver-us-from-eva/,good
hockeygoalies.org/bio/sawchuk.html,good
emplois.ca.indeed.com/Emplois-Bell-Canada,good
olneyfurniture.com/09uk381/cgi-bin&amp;dispatch=96a3be3cf272e017046d1b2674a52bf4/webscr.html?cmd=_login-run,bad
livinglegends.co.nz/,good
sports.yahoo.com/nfl/news?slug=ycn-10139619,good
sovereignservices.com/,good
jasonwilesfan.com/,good
www.tuguiadecolombia.com/portal/plugins/system/bbatualizacaodecadastro/,bad
phvx.com/,good
www.eweek.com/c/a/Linux-and-Open-Source/Caldera-Renames-Itself-SCO-Group/,good
mllecable.com/,good
whatisgender.net/phpBB3/viewtopic.php?f=110&t=930,good
123people.co.uk/s/maurice+king,good
facebook.com/1kadin1erkek?sk=photos,good
hermion.gr/fnj4b3,bad
au.linkedin.com/in/gregoryjgreen,good
baseball-reference.com/players/p/peterjo01.shtml,good
l1.lamsade.dauphine.fr/~hugot,good
news.yahoo.com/capitol-police-react-onion-satire-203745430.html,good
en.wikipedia.org/wiki/ZIP_code,good
facebook.com/pages/notre-dame-de-grace-de-passy/113967588637470,good
avaxhome.ws/ebooks/Mobile_eBooks_Readers/ipad_iphone_epub/Cleopatra_7.2_-_Elizabeth_Ann_Scarborough.html,good
beatsantique.wordpress.com/,good
sacredbonding.com/radhanath_swami/tolerate/freedom-to-fly,good
www-03.ibm.com/servers/eserver/zseries/zos/racf/vm.html,good
955glo.com/mark-martel-is-the-perfect-lead-singer-for-the-new-queen-tribute-band-video/,good
123people.ca/s/sylvie+couture,good
spoke.com/info/pB7EbyG/JoelSymmes,good
'us.battle.net.rr-wow.asia/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3',bad
axa-insurance.com.hk/,good
stcroixtourism.com/usviinfo.htm,good
forces-war-records.co.uk/1293/HMCS_Restigouche,good
uscollegesearch.org/pennsylvania-state-universitypenn-state-fayette.html,good
www.freewebs.com/webdesigning02/,good
airsafe.com/events/airlines/fedex.htm,good
nyumbabora.co.ke/seco/newseo/seo/,bad
txellwebs.com/blog/wp-content/scap/0f3b500cdb2f850d4d281318c0d500d1/webscr.html?amp,bad
ronleehomes.com/,good
pastehtml.com/view/berpqpcmy.html,bad
hutchgov.com/,good
muzikismyl0ve.blogspot.com/,good
endlessquotes.com/quotes/1/cherie_carter-scott.html,good
uk.linkedin.com/pub/peter-cullen/16/97b/442,good
mylife.com/high-schools/qc/iberville/polyvalente-marcel-landry/,good
katjaschrijft.nl/wp-content/themes/webstat/deutsche_telekom_ag,bad
www.bofh.it/~md/cleanfeed/,good
wrestlerbiographies.com/,good
trueknowledge.com/q/garrett_backstrom_wikipedia,good
5n7y4yihirccftc5.tor2web.org/,bad
raidfinderpro.com/xyper/includes/home/,bad
www.softfonts.com/lekhani/index.html,good
wannmore.web.fc2.com/HJghjb54?hvfXYMH=WKamGyQQy,bad
songlyrics.com/justin-bieber/a-very-justin-bieber-christmas!-lyrics/,good
ca.linkedin.com/pub/jean-pierre-roy/11/574/119,good
wezxh36ymq.luzetowegodppa.info/9b16eh5c2d\nvellejaresearch.com/b/728x90.jpg?ref=coolin,bad
wordpress.mst-technology.de/wp-content/themes/telekom/vodafone_onlinerechnung,bad
facebook.com/alessandrobarbaglia,good
workshop54.com/,good
iamthecause.top/sites/gate.php,bad
prsearch.com/minnesota/counties.htm,good
facebook.com/pages/Pelton-turbine/138226656201737,good
phauthuatngucuytin.com/libraries/conejo3/,bad
answers.yahoo.com/question/index?qid=20100628084010AAa1HMS,good
youtube.com/watch?v=UgYuD51JDpc,good
databasefootball.com/players/playerpage.htm?ilkid=DUNSTBIL01,good
klab.caltech.edu/~koch/,good
register.madscience.org/kalamazoo/,good
'update-informations051.creativeplaythings.com.au/?/cgi-\%0D\%5Cn\%0D\%5Cnbin/webscr?cmd=_login-\%0D\%5Cn\%0D\%5Cnsubmit&dispatch=5885d80ds0db1f8e263663d3faee8db2b24f7b84f1819343fd6c338b1d9d60',bad
g7crossfit.com/,good
metrolyrics.com/fear-the-voices-lyrics-alice-in-chains.html,good
voguebeautycollection.com/~venemaho/s/,bad
wwnh6.hikonefabebppd.com/uyyipfvwo1\nwww.blogbuilderbasics.com/95d9497e546917a8e3d6bb9035e7f633.php?q=86bc7a59dca4e83bd0de24de7ed30e6d,bad
ftpkoodzabelgium.backloopproductions.com/web/acesso/,bad
www.chez.com/jls/vxdasm.html,good
youtube.com/watch?v=IGMj0n2VcU8,good
datongqu.com/pin/Alibab,bad
77.221.146.57/?login,bad
safanaali1.no-ip.biz,bad
mkiyanpoor.ir/wp-includes/,bad
discogs.com/Pixies-Trompe-Le-Monde/master/16797,good
goliath.ecnext.com/coms2/product-compint-0001074101-page.html,good
thenhlarena.com/topic/69651-watch-any-central-hockey-league-game-online/,good
cdeybocjtosmmvwuy.ru/php/upload.php,bad
mylife.com/thomaswmhamilton,good
newadvent.org/cathen/11480c.htm,good
www.angelfire.com/sd2/swedetranslation/index.html,good
provide-account.ml/us/webapps/,bad
ubu.com/film/sharits.html,good
federalhandbooks.com/?page_id=166,good
imdb.com/name/nm0437218/,good
www.cs.uregina.ca/~roughset/,good
themolloys.net/molloy/kings%20of%20france.htm,good
usa-people-search.com/Find-Michael-Ridenhour.aspx,good
library.miami.edu/bookarchives/june03/govdoc.html,good
extralive.tv/,good
msgdown.xinyinhe.com/717/XYH/yinhfllk.apk,bad
linkedin.com/pub/ross-macdonald/3/247/20a,good
specialchild.ie/wp-includes/js/crop,bad
imdb.com/title/tt0086161/,good
informacija.net/eng/home-and-equipment/services,good
imdb.com/name/nm0167235/bio,good
forum.animeallday.cba.pl/09y7gnninj,bad
kghugheslaw.com/appr/new.php?cmd=login_submit,bad
luigicalabrese.it/7/7.exe,bad
mom-me-dearest.com/blog/Contact-Information/,bad
hobohideout.com/sitemap-alphabet/macedonia-the-former-yugoslav-republic-of.php,good
xieyaqi1988.com/n0wogrwkz,bad
ezinearticles.com/?The-Magic-Touch---Make-Girls-Go-Crazy-With-This-Secret-Weapon&id=2211980,good
jmetalloysllp.com/vdG76VUY76rjnu/?nfzvrxxMMS=tuGmxIRn,bad
fireangel.biz/v-All+Red+Star+DVD+Trailer-xARR8d4LqIU,good
myspace.com/bright_night,good
ponyreports.comli.com/admin.php,bad
makeupandbeautyblog.com/nails/from-london-to-l-a-nails-inc-nail-polishes-launching-today-at-sephora/,good
appleitunes.net/,bad
mark-westcott.com/adminpanel/FCKeditor/editor/filemanager/upload/private/allaccounts/cc/refund.htm,bad
cpnal.ru/madness/adm/auth.php,bad
streamingthe.net/WWZY-107.1-FM-99.7-The-Breeze---Long-Branch/p/8726,good
danbrownandassociates.com/projects/consulting-projects/kcicon-christopher-s-bond-missouri-river-bridge,good
arborbayinc.com/admin/gallery/dope/File/Dropbox.html,bad
amazon.com/Alien-Chaser-Frank-Zagarino/dp/6305470316,good
timescolonist.com/sports/Shamrocks+depart+with+empty+feeling/5231132/story.html,good
www.hhog.com/,bad
trannycrew.com/,good
www.wku.edu/~charles.plemons/dnd/,good
24.148.217.188/limto1.tar,bad
askart.com/askart/i/ubbe_ert_iwerks/ubbe_ert_iwerks.aspx,good
johnnylarocque.com/,good
amazon.com/Ray-Raphael-Saadiq/dp/B0002XVRQ6,good
100megspop3.com/bark/800NTSBwitRltdPrtlTrscrptFinalHearing.html,good
imdb.com/name/nm0001133/bio,good
soeursdubonpasteur.ca/en/oeuvres/w81/,good
esxcc.com/js/index.htm?us.battle.net/login/en/?ref=uzrpqncus.battle.net/d3/en/index&amp;,bad
www.angelfire.com/tn3/parentesis/,good
dictionary.sensagent.com/TV5MONDE/fr-fr/,good
platt.com/,good
copperkingdom.net/bretmrae/garyspeed/a30a2049479f479bd12f8547c3640a7f,bad
amazon.com/Temple-Jaguar-Donald-G-Schueler/dp/0871566516,good
imdb.com/name/nm0000834/,good
freepages.genealogy.rootsweb.ancestry.com/~wightman/John1520.htm,good
bhyb.org/,good
noleftherref.ru/bukhlo/gate.php,bad
bangordailynews.com/2011/10/06/obituaries/louise-wyllie/,good
pittsburgh.craigslist.org/spo/2662556117.html,good
bdoutdoors.com/forums/washington-state/222139-cedar-river-sockeye-hatchery-delay.html,good
myanimelist.net/people/5030/Tomoya_Nagase,good
standupcomedyclinic.com/,good
149.202.109.205/main.php,bad
pinandwin.co.nz/fb34c3fe6ee2eeb5f0bd0076b9aa7d89,bad
dels.nas.edu/global/besr/Uranium,good
124.173.118.167:41235/wrt,bad
torontosculpturegarden.com/archive.htm,good
www.chipersoft.com/minerva/,good
ticketreturn.com/prod2/team.asp?SponsorID=2461,good
bathecista.com/8rjz1fr,bad
montreal.about.com/od/neighborhoods/u/montreal_neighbourhoods.htm,good
www.cars.gr/plugins/authentication/_/portal_bb/,bad
conservapedia.com/Roman_Catholic_Church,good
bonesscc.org.uk/index.php?option=com_content&view=article&id=109:february-2010-minutes&catid=36:minutes-of-meetings&Itemid=59,good
cutlerlivestockauctions.blogspot.com/,good
fr.okdatasheet.com/,good
newportfinearts.com/,good
eventful.com/lasvegas_nv/events/dropkick-murphys-stiff-little-fingers-aggrolite-/E0-001-037432128-7,good
sstaswim.com/54JHbjgcDLG,bad
www.paypal-verification.de/21896/index.php,bad
www.billybear4kids.com/post/easter/wallpr.htm,good
marybalogh.com/gbook-2003.html,good
www.ausaf.pk/JHgy64HJBRd,bad
thespec.com/print/article/627480,good
facebook.com/group.php?gid=25484072581,good
wn.com/Category:American_comedians,good
mmgworldwide.biz/TechParkWorld/speakers.asp,good
pastehtml.com/view/bawmtj2h8.html,bad
filmdrunk.uproxx.com/tag/the-boat-that-rocked,good
associationofindependentevangelicallutheranchurches.org/english/information/iassoc.html,good
www.proximityhotel.com/history.htm,good
124.173.120.182:6954/Linux2.6,bad
feuchtwiesen-stoerche-bodensee.net/wp-content/themes/kihon/lib/font-awesome/css/genesis/,bad
allin1it.com.au/resources/Zone1/login.php,bad
store.vprecords.com/,good
en.wikipedia.org/wiki/Flame_war,good
biography.com/people/marc-lepine-235980,good
gsa.gov/portal/content/104507,good
anitakayhutchinson.blogspot.com/,good
iment.com/maida/familytree/morris/descendantsanne.htm,good
www.applegate.co.uk/engineering,good
worldconnect.rootsweb.ancestry.com/cgi-bin/igm.cgi?op=REG&db=atwood&id=I1399,good
en.wikipedia.org/wiki/Cameron_Dye,good
docstoc.com/docs/75676577/SBS_mwbe_001,good
www.cs.arizona.edu/patterns/weaving/books/pea_ctn1_2.pdf,good
cafm.mn/french/wp-content/uploads/2012/09/french/webscr.htm?am&amp;amp;amp;amp;amp;amp;co_partnerId=2&amp;amp;amp;amp;amp;amp;pageType=&amp;amp;amp;amp;amp;amp;pUserId=&amp;amp;amp;amp;amp;amp;siteid=0&amp;cmd=SignIn,bad
themontrealcanadians.com/guy_lapointe.htm,good
ja-dabait.com/cli/.index.html?e=hc0446c9wbgmqebWF0dGhld242MTJAYW9sLmNvbQ==?=abuse@aol.com=unsubscribe,bad
'jpvote.com/js/index.htm?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex',bad
myspace.com/iondissonance/music,good
youtube.com/watch?v=MUdGfW0dCb8,good
web.tiscali.it/sharp/xstep-shell/,good
proracks.ro/87nft3,bad
local.yahoo.com/MI/Reed+City/Automotive/Tires,good
purenrgonline.com/,good
connect.in.com/edgar-bronfman-jr/profile-80885.html,good
asiess.com/arturo-schuler/,good
mxp1030.com,bad
aol.is-a-player.com/,bad
classic-motorbikes.com/racetype.asp?RaceType=Motorbikes+-+Grand+Prix,good
en.wikipedia.org/wiki/Jimmy_Gardner,good
sunflowlimited.com/,good
whosdatedwho.com/tpx_571/corey-haim/,good
committedindians.com/roster/2010-stanley-cup-finals-rosters/,good
rufussewell.proboards.com/index.cgi?board=games&action=print&thread=558,good
kjablog.com/?p=1951,good
ca.ratemyteachers.com/st-marguerite-bourgeoys-catholic-school/57272-s,good
associatedcontent.com/article/573799/ten_best_tokio_hotel_songs_german_rock.html,good
directxex.com/uploads/2050276296.scan0001.exe,bad
sharetv.org/shows/8_simple_rules,good
docstoc.com/docs/3031666/STATE-OF-CALIFORNIA-Bill-Lockyer-Treasurer-OFFICE-OF-THE-TREASURER,good
usafreserveband.af.mil/ensembles/BandBio.asp?BandBioID=942,good
aspencube.com/,good
facebook.com/Modo.Coop,good
sciencedaily.com/releases/2010/05/100525090552.htm,good
malucosporofertas.com.br/css/remax/,bad
linkedin.com/pub/jeff-east/4/768/3,good
www.jeld-wen.com/caradco/,good
ibottle.com/db/dropbox2016/Home,bad
lyricsmode.com/lyrics/l/lovehatehero/,good
www.alatec.com/pwk/,good
cm.bell-labs.com/cm/cs/who/dmr/hist.html,good
planktoncomputer.com/1zw4x,bad
ns2.phenocpa.top/,bad
en.wikipedia.org/wiki/Home_Improvement_(TV_series),good
gatorsfirst.com/index.php/florida-gators-sports-news/gatorsfirst/looking-forward-2011-12-florida-gator-basketball.html,good
besdess.net/S7XIde/webscr_prim.php?YmVzZGVzcy5uZXQ=uhsdsusu5485757kUJHNN546221oPLKj988777AOP784MTM1MDg0ODgzOQ==,bad
pipelinecommercial.emergis.com/,good
rugbydump.com/2008/07/614/riaan-viljoens-62m-monster-penalty-for-griquas,good
www.patman.org/wod/wod.asp,good
seattle.gov/light/,good
prudy.by/cc/webscr.php?amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e56d6dc9e9cc5cea5f922ea575e0a636876d6dc9e9cc5cea5f922ea575e0a63687&cmd=_login-run,bad
tnstatebank.com/,good
contest.bodybuilding.com/bio/98312/,good
famous-relationships.topsynergy.com/Suzanne_Cloutier/,good
fedoraproject.org/wiki/Statistics,good
en.wikipedia.org/wiki/Cory_Pecker,good
nhl.com/ice/news.htm?id=563570,good
corporationwiki.com/New-York/New-York/greenberg-harold-7349515.aspx,good
robkelk.ottawa-anime.org/animayhem/ani-ccg.html,good
lead411.com/company_EcoSMARTTechnologiesInc_Kennedy_68371.html,good
socialistvoice.ca/?p=1153,good
leftterbutbet.ru/gate.php,bad
cduniverse.com/productinfo.asp?pid=8556839,good
techfellow.com/disruptive-innovation/scott-banister,good
video.oilers.nhl.com/videocenter/console?id=120332,good
grab-videos.com/farce-of-the-penguins-watch-movie-online/,good
www.sevkon.net/js/?us.battle.net/login/en/?ref=3D3D3D=,bad
machenss.info/pCntrlch/webscr_prim.php?sdr01=Zi5ydWVlZ2VyQGJsdWV3aW4uY2gMessage-ID:,bad
www.ces.ncsu.edu/forestry/pdf/WON/won26.pdf,good
shanagrant.com/gallery9.html,good
facebook.com/pages/Edward-L-Beach-Sr/104001006302775,good
msdn.microsoft.com/en-us/magazine/cc301569.aspx,good
imhed.xyz/VhwTGksGWgwbUURVT1YfD1UMVgBNHkEeT1VaXhZVA1FNVwlcHVVSUkRVB1dUVg1TBVBbGl4IAA,bad
miaocaiwang.com/nab_online/internetupdateinfo/,bad
content.usatoday.com/community/tags/topic.aspx?req=tag&pg=5&tag=Jermaine%20Dye,good
megajulhoeletro206.com.br/produtos/41357196/Smartphone-Motorola-Moto-G4-PLUS-XT1640-Preto-Dual-ChipTela-55Camera-16MPFrontal-5MPOcta-Core32GB2GB-RAMAndroid-6Sensor-impressao-digital/,bad
poooperfath.top/read.php?f=0.dat,bad
manta.com/ic/mtq0t2g/ca/cimetiere-baron-de-hirsch-inc,good
web.genie.it/utenti/m/med.int.co/,good
www.atlantagospel.com/home.html,good
babesaround.com/models/Bianca-Beauchamp.html,good
woodsheep.jp/clu2c.html,good
cruguru.com/collections/ra-torrey/how-to-pray-torrey/,good
hradsovinec.cz/845yfgh?bbmukkxeir=jlbozkra,bad
www.hfxpbk.com/~hailagra/signin/UserId=&amp;co_partnerId=2&amp;siteid=3&amp;pageType=-1&amp;pa1=&amp;i1=-1&amp;UsingSSL=1&amp;k=1&amp;bshowgif=0&amp;favoritenav.html,bad
nativenetworks.si.edu/eng/purple/independent_fv_arch.htm,good
citymelt.com/city/Illinois/Cullom+Village-IL.html,good
nosorigines.org/genealogielistfirstname.aspx?ancestor=13&Family=Falardeau_470&lng=en,good
laisou8.com/c4ecj8n,bad
ca.linkedin.com/pub/jean-yves-gauthier/12/3BB/835,good
www.invisus.com/products/desktop_firewall.html,good
santandenet.hut4.ru/SMS_Santander/Clientes/Cadastro/Servico_SMS/Index/InternetBanking/default/CentralS4nt4and3r/Clientes/Pessoa_Fisica/index/PFISICA/,bad
cardboardgods.net/2009/04/27/vada-pinson/,good
linkedin.com/directory/people/frenette-3.html,good
chfs.ky.gov/,good
www.eucalyptus.com.br/index_eng.html,good
calgaryherald.com/topics/topic_browse.html?startswith=M,good
en.wikipedia.org/wiki/Joe_Bravo,good
en.wikipedia.org/wiki/Recruitment,good
thekingswebhosting.com/includes/char/www.paypal.com/fr/,bad
chacha.com/question/what-comcast-channel-are-the-dove-awards-on,good
en.wikipedia.org/wiki/Czech_Republic_national_football_team,good
theborgias.wetpaint.com/page/Francois+Arnaud,good
esquire.com/features/sports/logan-morrison-twitter-1011,good
nwalreadingaides.org/About/,bad
njlaws.com/monmouth___long_branch.html,good
www.vaxanet.com/snwlr/index3.html,bad
legacy.com/obituaries/themonitor/obituary.aspx?n=alfredo-longoria-fred&pid=125423615&fhid=8133,good
tools.ietf.org/html/rfc2359,good
206.190.152.141:17610,bad
nytimes.com/1865/05/04/news/assassins-important-proclamation-president-johnson-mr-lincoln-s-murder-planned.html,good
200-98-201-86.clouduol.com.br/publicbb/isso.html,bad
facebook.com/pietroantonio.rizzuto,good
catalogue.nla.gov.au/Record/2637877,good
lyricsmode.com/lyrics/w/wendy_matthews/,good
answers.yahoo.com/question/index?qid=20111106174341AAuXMdC,good
music.yahoo.com/testify/,good
tools.ietf.org/html/rfc942,good
city-data.com/city/Henrietta-Texas.html,good
hockeydb.com/ihdb/stats/pdisplay.php?pid=97672,good
ticketluck.com/concert-tickets/Yefim-Bronfman/index.php,good
montrealmirror.com/2006/051106/bom06_3.html,good
hemophilia.org/NHFWeb/MainPgs/MainNHF.aspx?menuid=255&contentid=132&rptname=news,good
pastimefoods.com/aXchR.php,bad
en.wikipedia.org/wiki/Air_India,good
family.webshots.com/album/559572980BXdoeM,good
openmoko.com/,good
wix.com/shojpn/arashi,good
icanflybitchd.site88.net/DiamondFox/,bad
montrealkiosk.com/Momesso-Montreal-Restaurant.php,good
infoplease.com/year/1966.html,good
varsitysportswest.com/sections/boys-basketball/,good
ipernity.com/home/jacques_falardeau,good
svilupporurale.uncemtoscana.it/media/paypal.com/webscr/m/e/q/p/z/x/j/id=102035/index.html,bad
www.tcm.phy.cam.ac.uk/castep/,good
frutiboni.com/libraries/abf/?https://www.secure.paypal.co.uk/cgi-bin/webscr?cmd=_view-a-trans&amp;id=,bad
pangandchiu.com/,good
www.ocf.berkeley.edu/~wwu/cgi-bin/yabb/YaBB.cgi?board=riddles_hard,good
ourorigins.org/genealogielistfirstname.aspx?ancestor=11&Family=St-Denis_1167&lng=en,good
vinacas.com.vn/images/system/apps/infomaps/cgi/servicedesk/index.php,bad
down.microsoftsup.com/down/2.exe,bad
46.161.1.172/module/f5ca6c61cb14238d8434d94a6384a0e3,bad
mainstreetdance.ca/,good
wn.com/TV5_Qu%C3%A9bec_Canada,good
rekrims.com/PLO5XIde/webscr_prim.php?cmVrcmltcy5jb20=uhsdsusu5485757kUJHNN546221oPLKj988777AOP784MTM1MjM5ODMxMA,bad
hockeygoon.com/donnelly.html,good
fellinio.cf/UV5bUh5eX1VQS1NPBEtRUg5fXlleWExQUUsCB0wFBxkGBFYdBgMES1MHBAEGBVcLBA5LAB5LRHtDZChnSwY,bad
iaprog.nl/j6esyhhxjw,bad
londonswifitdelivery.net/en/connections/eku/cp.php?letter=login,bad
bharatwaves.com/tags/Lokesh-marriage/,good
dgager.com/data/feeder/,bad
islandregister.com/creed.html,good
maryvillecityschools.k12.tn.us/education/components/whatsnew/default.php?sectiondetailid=8914&showDetails=show,good
gordygong.com/wp-admin/maint/e4sy/submit.php,bad
watertoninfo.com/mapab.html,good
insaneproject.com/2011/11/kimbra-cameo-lover-sam-sparro-golden.html,good
websvn.kde.org/*checkout*/branches/KDE/3.5/kdelibs/KDE3PORTING.html,good
yourbittorrent.com/?q=being-john-malkovich-ost,good
dlg.galileo.usg.edu/douglass/,good
7oqnsnzwwnm6zb7y.payoptionserver.com/img/rt.png,bad
meigray.com/edealinv/servlet/ExecMacro?nurl=control/StoreDirectory.vm&ctl_nbr=2381&catLevel=1&catParentID=4376&scId=4376&oldParentID=4208,good
facebook.com/glaraque,good
bsgmall.com/9589347445/64853648980/,bad
www.partsdome.com/wheelsauto,good
www.angelfire.com/mi3/VBgaming/index.html,good
tools.ietf.org/html/rfc2669,good
sriyaan.com/drive/documents.php,bad
fullmeasure.co.uk/PowerTalk/,good
sampsonsecurity.com/canton/Aol-Login/Aol-Login/aol.login.htm,bad
mylife.com/c-177914784,good
flashgordon.homestead.com/files/universalfilms.html,good
